Offset,Data,Class
1420.2,1400,0
1440.4,1400,0
1460.6,1445,0
1456.2,859,0
1325.8,852,0
1191.2,1406,0
1192.4,1459,0
1204.2,1329,0
1181,1354,0
1280,1230,0
1355.6,1327,0
1339.8,1327,0
1313.4,1327,0
1313,1327,0
1307.6,794,0
1220.4,1187,0
1192.4,1958,0
1318.6,1816,0
1416.4,1318,0
1414.6,1469,0
1549.6,1545,0
1621.2,1423,0
1514.2,1416,0
1434.2,1263,0
1423.2,1393,0
1408,1456,0
1390.2,854,0
1276.4,952,0
1183.6,1620,0
1255,1210,0
1218.4,959,0
1119,1443,0
1236.8,1443,0
1335,1429,0
1296.8,1534,0
1361.6,1534,0
1476.6,1613,0
1510.6,1188,0
1459.6,949,0
1363.6,1118,0
1280.4,1556,0
1284.8,1556,0
1273.4,1158,0
1267.4,1457,0
1369,1457,0
1436.8,1241,0
1373.8,1389,0
1340.4,1389,0
1386.6,1459,0
1387,1299,0
1355.4,901,0
1287.4,1197,0
1249,1766,0
1324.4,1528,0
1338.2,1358,0
1350,1358,0
1441.4,1311,0
1464.2,1343,0
1379.6,1284,0
1330.8,1368,0
1332.8,1648,0
1390.8,1648,0
1458.2,1125,0
1414.6,883,0
1334.4,1177,0
1296.2,1785,0
1323.6,1406,0
1275.2,1439,0
1338,1430,0
1447.4,1427,0
1497.4,1427,0
1425.8,1477,0
1440,1544,0
1461,1052,0
1385.4,1033,0
1306.6,1486,0
1318.4,1967,0
1416.4,1967,0
1501,1302,0
1551,1302,0
1604.8,1446,0
1596.8,1574,0
1518.2,1524,0
1429.6,1490,0
1467.2,1453,0
1497.4,1461,0
1500.4,1118,0
1409.2,1275,0
1359.4,1609,0
1383.2,1609,0
1414.4,1653,0
1452.8,1346,0
1498.4,1454,0
1534.2,1454,0
1503.2,1371,0
1455.6,1459,0
1416.8,1570,0
1461.6,1570,0
1484.8,1570,0
1508,1009,0
1435.6,1462,0
1436.2,1741,0
1470.4,1287,0
1413.8,1391,0
1378,1427,0
1461.6,1247,0
1418.6,1329,0
1336.2,1679,0
1414.6,1242,0
1384.8,901,0
1279.6,901,0
1210.4,901,0
1124.8,901,0
969.2,1350,0
990.8,1350,0
1080.6,1456,0
1191.6,1456,0
1302.6,1362,0
1394.8,1402,0
1405.2,1354,0
1406,1354,0
1385.6,1074,0
1309.2,1453,0
1327.4,1453,0
1337.6,1136,0
1294,1294,0
1282,1239,0
1315,1239,0
1272.2,1423,0
1266.2,1532,0
1345.4,1536,0
1393.8,950,0
1336,950,0
1278.2,950,0
1183.6,1510,0
1179.2,1165,0
1105,1386,0
1192.2,1368,0
1275.8,1368,0
1359.4,1368,0
1331,1249,0
1347.8,1438,0
1358.2,1040,0
1292.6,853,0
1189.6,1886,0
1293.2,1666,0
1376.6,1666,0
1422.2,1366,0
1487.4,1202,0
1557.2,1160,0
1412,1354,0
1349.6,1354,0
1287.2,1196,0
1253.2,1196,0
1252,1364,0
1292.8,1364,0
1294.8,1687,0
1361.4,1428,0
1407.8,1487,0
1466,1552,0
1503.6,1320,0
1494.8,1399,0
1437.2,1373,0
1426.2,1386,0
1406,1386,0
1372.8,1452,0
1399.2,1452,0
1409.8,1452,0
1425.6,1170,0
1382.4,1170,0
1339.2,1751,0
1399,1461,0
1400.8,1461,0
1402.6,1361,0
1440.8,1344,0
1475.6,1472,0
1419.8,1429,0
1413.4,1363,0
1393.8,1494,0
1420.4,1402,0
1432,818,0
1301.2,818,0
1179,1668,0
1240,1642,0
1269.6,1256,0
1240.4,1262,0
1329.2,1457,0
1457,1369,0
1397.2,1369,0
1342.6,1486,0
1388.6,1486,0
1433.4,1264,0
1394.8,1403,0
1401.6,1844,0
1496.6,1110,0
1421.4,1110,0
1346.2,1358,0
1365,1425,0
1369.4,1320,0
1264.6,1183,0
1279.2,1394,0
1336,1253,0
1315,1031,0
1236.2,1767,0
1325.6,1515,0
1392,1090,0
1331.2,1376,0
1355.8,1428,0
1435.2,1297,0
1341.2,1398,0
1317.8,1551,0
1410,1165,0
1367.8,776,0
1237.4,776,0
1133.2,776,0
1008.8,776,0
853.8,1526,0
926,1388,0
1048.4,1315,0
1156.2,1389,0
1278.8,1431,0
1409.8,1371,0
1378.8,1371,0
1375.4,964,0
1305.2,964,0
1220.2,1454,0
1224.8,1519,0
1254.4,1142,0
1208.6,1368,0
1289.4,1412,0
1379,1412,0
1370.6,1278,0
1322.4,1278,0
1349.6,1093,0
1294.6,985,0
1209.2,985,0
1123.8,1833,0
1234.8,1446,0
1268.4,1330,0
1315.8,1237,0
1366.2,1299,0
1429,1352,0
1332.8,1352,0
1314,1401,0
1328.2,1071,0
1295,1355,0
1306.2,1657,0
1367.2,1652,0
1427.2,1104,0
1367.8,1392,0
1432,1392,0
1439.4,1341,0
1376.2,1357,0
1317.2,1437,0
1383.8,1528,0
1411,1528,0
1438.2,1128,0
1395.6,1128,0
1349.8,1905,0
1443.4,1905,0
1518.8,1412,0
1495.6,1407,0
1551.4,1423,0
1610.4,1423,0
1514,1427,0
1418.4,1427,0
1421.4,1380,0
1416,1481,0
1427.6,1481,0
1439.2,1054,0
1364.6,1421,0
1363.4,1796,0
1446.6,1568,0
1464,1528,0
1473.4,1360,0
1534.6,1359,0
1522.2,1324,0
1427.8,1372,0
1388.6,1463,0
1375.6,1463,0
1396.2,1463,0
1417,1140,0
1380.2,1620,0
1429.8,1539,0
1445,1291,0
1410.6,1274,0
1372.8,1274,0
1399.6,1398,0
1355.2,1304,0
1308.2,1374,0
1324.8,1374,0
1344.8,1374,0
1364.8,996,0
1284.4,996,0
1222.8,1441,0
1236.2,1441,0
1249.6,1329,0
1240.6,1287,0
1298.8,1287,0
1357,1287,0
1326.2,1460,0
1330,1496,0
1363.4,1014,0
1308.8,1014,0
1254.2,1586,0
1314,1736,0
1369.2,1497,0
1369.4,1343,0
1435.2,1289,0
1490.2,1289,0
1430.8,1190,0
1321.6,1368,0
1295.8,1368,0
1300.8,1368,0
1316.6,1368,0
1332.4,1524,0
1399.2,1782,0
1482,1123,0
1433,1123,0
1384,1284,0
1367.2,1284,0
1319.2,1389,0
1240.6,1450,0
1306,1450,0
1371.4,1450,0
1404.6,1194,0
1386.6,1194,0
1347.6,1740,0
1405.6,1399,0
1395.4,1273,0
1360,1349,0
1391,1423,0
1436.8,1363,0
1361.4,1688,0
1419.2,1288,0
1422.2,912,0
1334.8,1243,0
1298.8,1243,0
1274.8,1774,0
1292,1216,0
1277.6,1216,0
1338.4,1268,0
1343.4,1251,0
1345,1264,0
1243,1525,0
1304.8,1618,0
1385.2,1618,0
1455.2,1087,0
1422.4,1284,0
1426.4,1560,0
1433.4,1560,0
1421.8,1383,0
1374.8,1305,0
1418.4,1567,0
1475,1567,0
1476.4,1372,0
1438.8,1402,0
1442.6,1402,0
1462,957,0
1340,1148,0
1256.2,1666,0
1315,1176,0
1269.8,1176,0
1224.6,1413,0
1315.8,1413,0
1368.8,1413,0
1318.2,1449,0
1372.8,1270,0
1391.6,896,0
1288.2,1334,0
1272.4,1796,0
1349,1524,0
1364,1228,0
1355.6,1530,0
1482.4,1530,0
1521.6,1230,0
1408.4,1244,0
1352.4,1244,0
1355.6,1378,0
1325.2,1378,0
1294.8,1378,0
1324.4,1448,0
1365.2,1698,0
1456,1381,0
1456.6,1098,0
1400.6,1341,0
1393.2,1586,0
1420.8,1414,0
1364,1305,0
1348.8,1305,0
1390.2,1402,0
1402.4,1273,0
1339.8,951,0
1247.2,1149,0
1216,1149,0
1184.8,1331,0
1170.6,1207,0
1157.4,1207,0
1208.6,1475,0
1273.8,1475,0
1339,1441,0
1361,1615,0
1442.6,1615,0
1524.2,917,0
1412.6,1078,0
1333.2,1078,0
1260.6,1686,0
1274.8,1149,0
1181.6,1461,0
1290.4,1461,0
1367,1461,0
1443.6,1545,0
1415.4,1545,0
1494.6,895,0
1381.4,1232,0
1335.6,1232,0
1289.8,1232,0
1227.2,1265,0
1171.2,1762,0
1344.6,1762,0
1450.6,1762,0
1556.6,1356,0
1581.4,1305,0
1589.4,1332,0
1503.4,1332,0
1417.4,1486,0
1362.2,978,0
1286.6,978,0
1221.2,1582,0
1271.2,1703,0
1345.4,1209,0
1290,1465,0
1387.4,1465,0
1484.8,1261,0
1420.6,1360,0
1352,1410,0
1392.2,1341,0
1367.4,1341,0
1342.6,1762,0
1442.8,1673,0
1505.4,1145,0
1452.4,1239,0
1432,1517,0
1467.2,1528,0
1420.4,1542,0
1394.2,1344,0
1434,1253,0
1436.8,1428,0
1419,1428,0
1399,1083,0
1307.2,1100,0
1258.4,1100,0
1227.8,1718,0
1285.8,1370,0
1274.2,1431,0
1343.8,1438,0
1411.4,1438,0
1479,1252,0
1385.8,1395,0
1390.8,1390,0
1382.6,1390,0
1373,1527,0
1390.8,1064,0
1353.2,1064,0
1287,1392,0
1287.4,1681,0
1345.6,1681,0
1376.4,1566,0
1476.8,1361,0
1536.2,1223,0
1502.4,1202,0
1406.6,1202,0
1310.8,1118,0
1221.2,1350,0
1219,1293,0
1233,1058,0
1204.2,1213,0
1206.4,1625,0
1307.8,1619,0
1361.6,1369,0
1376.8,1369,0
1439,1178,0
1432,1244,0
1355.8,1244,0
1280.8,1244,0
1255.8,1244,0
1230.8,934,0
1182,1120,0
1157.2,1120,0
1132.4,1120,0
1107.6,1737,0
1206.2,1156,0
1250.6,1156,0
1257.8,1294,0
1292.6,1294,0
1327.4,1337,0
1247.4,1255,0
1267.2,844,0
1204.8,1100,0
1166,1712,0
1249.6,1712,0
1324.6,1383,0
1350.2,1304,0
1442.2,1441,0
1510.4,1345,0
1437,1459,0
1386.4,1406,0
1391,1406,0
1411.4,1223,0
1367.8,1025,0
1303.8,1373,0
1286.6,1530,0
1311.4,1409,0
1312,1453,0
1358,1379,0
1428.8,1310,0
1416.2,1431,0
1396.4,1493,0
1413.2,1239,0
1370.4,1044,0
1303.4,1164,0
1274.2,1164,0
1220.8,1611,0
1244.4,1611,0
1318.8,1460,0
1402,1372,0
1443.6,1393,0
1489.4,1540,0
1475.2,1569,0
1466.8,1511,0
1477,1051,0
1412.8,1051,0
1344.4,1163,0
1269,1526,0
1260.4,1641,0
1286.4,1477,0
1371.6,1477,0
1456.8,1519,0
1528,1128,0
1448.4,1263,0
1372.8,1491,0
1375.6,1491,0
1378.4,1491,0
1372.8,1340,0
1415.2,822,0
1327,1046,0
1238,1585,0
1256.8,1353,0
1229.2,1353,0
1231.8,1192,0
1305.8,1258,0
1348.2,1316,0
1294.4,1316,0
1287,1316,0
1279.6,1296,0
1300.4,790,0
1206.8,790,0
1101.6,1157,0
1069.8,1775,0
1161.6,1318,0
1166,1318,0
1271.6,1131,0
1339.8,1389,0
1386.2,1442,0
1319.6,1273,0
1310.6,868,0
1220.6,944,0
1183.2,944,0
1094.2,1514,0
1108.6,1514,0
1156.8,1216,0
1226.4,1135,0
1264.6,1267,0
1329.2,1386,0
1303.6,1643,0
1329.4,1135,0
1313.2,1048,0
1295.8,1488,0
1340,1770,0
1416.8,1456,0
1379.4,1510,0
1454.4,1510,0
1546.8,1510,0
1551.2,1184,0
1434,1545,0
1451.8,1258,0
1401.4,1258,0
1351,1322,0
1313.4,1573,0
1391.2,1046,0
1291.4,1046,0
1249,1046,0
1206.6,1728,0
1287.8,1505,0
1274.2,1423,0
1349.6,1420,0
1424.4,1303,0
1475.8,1316,0
1393.4,1571,0
1406.6,1571,0
1436.2,1571,0
1466.4,1369,0
1479.6,1369,0
1490.2,1369,0
1449.8,898,0
1315.2,898,0
1180.6,1729,0
1252.6,1312,0
1241.2,1136,0
1194.6,1532,0
1321.4,1601,0
1462,1601,0
1436.4,1426,0
1459.2,1426,0
1517.2,1426,0
1496,1538,0
1483.4,1067,0
1376.6,1133,0
1318,1548,0
1342.4,1654,0
1388,1381,0
1356.6,1541,0
1451.4,1541,0
1533,1303,0
1484,1303,0
1413.8,1401,0
1417.8,1453,0
1400.2,963,0
1284.6,1056,0
1235.2,1556,0
1285.8,1389,0
1283.4,1389,0
1270.6,1348,0
1347.6,1590,0
1454.4,1590,0
1461.2,1267,0
1436.8,1267,0
1412.4,1220,0
1386.8,876,0
1244,1278,0
1181.6,1278,0
1183.8,1496,0
1229.6,1500,0
1285.6,1500,0
1410.4,1303,0
1415.4,1311,0
1422,1259,0
1374.6,1259,0
1326.4,1402,0
1306.8,1448,0
1335.8,1448,0
1363.2,1007,0
1312.8,1152,0
1291.4,1875,0
1386,1499,0
1396.2,1292,0
1365,1292,0
1422,1348,0
1461.2,1256,0
1337.4,1251,0
1287.8,1274,0
1284.2,1411,0
1308,1073,0
1253,982,0
1198.2,1288,0
1205.6,1775,0
1305.8,1775,0
1378.6,1176,0
1399.2,1354,0
1473.6,1261,0
1468.2,1261,0
1365.4,1343,0
1279,1426,0
1329,1347,0
1327.6,944,0
1264.2,944,0
1200.8,944,0
1121,1483,0
1132.4,1165,0
1096,1448,0
1196.8,1262,0
1260.4,1148,0
1301.2,1251,0
1254.8,1251,0
1272,1251,0
1232.6,1095,0
1199.2,1471,0
1263.8,1471,0
1307.8,1024,0
1262.4,1281,0
1268.4,1281,0
1305.6,1281,0
1267.6,1382,0
1249.8,1281,0
1301.2,1243,0
1293.6,962,0
1229.8,1185,0
1210.6,1556,0
1245.4,1530,0
1295.2,1530,0
1352.6,1267,0
1413.6,1267,0
1430,1288,0
1376.4,1210,0
1312.4,1210,0
1248.4,1270,0
1249,910,0
1177.6,910,0
1102,910,0
1042,1671,0
1134.2,1092,0
1098.6,1199,0
1156.4,1286,0
1231.6,1297,0
1309,1297,0
1234.2,1449,0
1305.6,1364,0
1338.6,1163,0
1314,961,0
1246.8,961,0
1179.6,1659,0
1221.6,1659,0
1280.6,1205,0
1289,1263,0
1349.4,1312,0
1419.6,1312,0
1350.2,1367,0
1291.8,1402,0
1331.2,1402,0
1359,1124,0
1321.4,979,0
1254.8,979,0
1177.2,1716,0
1240,1553,0
1270.2,1161,0
1277.6,1304,0
1342.6,1333,0
1413.4,1454,0
1361,1312,0
1312.8,1356,0
1351.8,1471,0
1385.2,948,0
1308.2,948,0
1207,1238,0
1192.2,1668,0
1254.6,1377,0
1235.8,1117,0
1269.6,1117,0
1303.4,1355,0
1326.8,1318,0
1256.8,1378,0
1257,1437,0
1321,1437,0
1385,1173,0
1348.6,1173,0
1319.6,1180,0
1280,1782,0
1349,1782,0
1418,1277,0
1438.8,1135,0
1431.2,1226,0
1440.4,1448,0
1373.6,1501,0
1317.4,1513,0
1364.6,1395,0
1416.6,1030,0
1377.4,1039,0
1295.6,1434,0
1282.2,1875,0
1354.6,1281,0
1331.8,1281,0
1382,1281,0
1430.4,1247,0
1393,1552,0
1328.4,1692,0
1410.6,1692,0
1492.8,1692,0
1575,764,0
1478.4,764,0
1320.8,1732,0
1328.8,1004,0
1191.2,1274,0
1107.6,1274,0
1209.6,1336,0
1324,1401,0
1257.8,1503,0
1357.6,1503,0
1403.4,955,0
1339.6,1373,0
1347,1750,0
1416.8,1152,0
1346.6,1337,0
1313.4,1351,0
1392.6,1341,0
1386.2,1262,0
1288.6,1310,0
1320.2,1310,0
1314.8,835,0
1211.6,835,0
1110.4,835,0
1025,835,0
930,1099,0
887.8,1091,0
939,1143,0
1000.6,1246,0
1082.8,1300,0
1175.8,1311,0
1218.2,1311,0
1262.2,875,0
1208.6,875,0
1134.4,875,0
1049.4,1505,0
1088.2,1158,0
1057.6,987,0
1080,1353,0
1175.6,1579,0
1316.4,1501,0
1315.6,1501,0
1384.2,1171,0
1421,1346,0
1419.6,1277,0
1359.2,1277,0
1314.4,1114,0
1237,1592,0
1321.2,1678,0
1387.6,1227,0
1377.6,1151,0
1352.4,1396,0
1408.8,1329,0
1356.2,1271,0
1274.8,1303,0
1290,1303,0
1320.4,1303,0
1301.8,794,0
1194.8,850,0
1110.6,1485,0
1147,1754,0
1237.2,1459,0
1268.4,1431,0
1395.8,1387,0
1503.2,1032,0
1412.6,1198,0
1301.4,1198,0
1249.2,1124,0
1187.8,1288,0
1168,1288,0
1219.2,825,0
1144.6,897,0
1084.4,1308,0
1121.2,1638,0
1191.2,819,0
1097.4,1106,0
1153.6,1156,0
1205.4,1263,0
1196.4,1227,0
1114.2,1338,0
1218,1296,0
1256,963,0
1217.4,963,0
1157.4,1671,0
1246.2,1311,0
1240.8,1260,0
1233.6,1255,0
1292,1232,0
1345.8,1230,0
1257.6,1174,0
1230.2,1432,0
1264.6,1089,0
1231.4,926,0
1170.2,1109,0
1146,1633,0
1237.8,1606,0
1272.6,1322,0
1319.2,1322,0
1398.4,1183,0
1413.2,1099,0
1306.4,1366,0
1258.4,1353,0
1264.6,1353,0
1270.8,978,0
1229.8,927,0
1195.4,1259,0
1174,1341,0
1171.6,1341,0
1169.2,1172,0
1208,1172,0
1257,1311,0
1267.4,1311,0
1261.4,1422,0
1277.6,1422,0
1327.6,1358,0
1364.8,990,0
1300.6,990,0
1236.4,1558,0
1263.6,1558,0
1290.8,1047,0
1228.6,1119,0
1254.4,1235,0
1303.4,1144,0
1220.6,1144,0
1137.8,1144,0
1157.2,1052,0
1143.8,814,0
1059.6,1185,0
1067.8,1185,0
1076,1363,0
1119.8,1229,0
1155.2,1264,0
1245.2,1264,0
1261,1202,0
1264.4,1221,0
1236,1218,0
1233.8,1218,0
1224.6,1351,0
1242,769,0
1155.4,769,0
1065,769,0
975.2,1697,0
1071,866,0
974,1121,0
1044.4,1121,0
1114.8,1047,0
1170.4,1235,0
1078,1235,0
1151.8,1209,0
1169.4,1209,0
1187,734,0
1124.4,1137,0
1104.8,1386,0
1135,1214,0
1136,1205,0
1135.2,1172,0
1222.8,1172,0
1229.8,1176,0
1187.8,1263,0
1197.6,832,0
1123,822,0
1053,1551,0
1128.8,1664,0
1226.4,1141,0
1202,1216,0
1278.8,1216,0
1357.6,1083,0
1264,1139,0
1159,1204,0
1171.6,1389,0
1206.2,1286,0
1220.2,1286,0
1260.8,1286,0
1290.2,1300,0
1309.4,1508,0
1333.2,1190,0
1314,1190,0
1294.8,1291,0
1295.8,1075,0
1250.8,1259,0
1201,1259,0
1214.8,1311,0
1239,815,0
1143.8,1020,0
1132.8,1557,0
1192.4,1293,0
1199.2,1003,0
1137.6,1100,0
1194.6,1194,0
1229.4,1194,0
1156.8,1417,0
1181.6,1446,0
1270.2,868,0
1223.8,868,0
1158.6,1183,0
1156.4,1553,0
1183.6,1141,0
1122.6,838,0
1116.6,838,0
1110.6,1189,0
1111.8,1189,0
1039,1189,0
1048.6,1399,0
1160.8,1511,0
1295.4,1092,0
1276,1092,0
1256.6,1495,0
1317.8,1437,0
1325.4,1125,0
1248.2,1270,0
1283.8,1277,0
1320.8,1205,0
1262.8,1205,0
1216.4,1270,0
1245.4,1249,0
1241.2,995,0
1184.8,995,0
1142.8,1243,0
1150.4,1727,0
1241.8,1320,0
1256,1320,0
1321,1320,0
1386,1253,0
1388,1253,0
1293.2,1295,0
1288.2,1295,0
1283.2,1295,0
1278.2,1294,0
1286.4,980,0
1231.8,1081,0
1189,1312,0
1192.4,1312,0
1195.8,1159,0
1168.8,1120,0
1196.8,1248,0
1230.2,1198,0
1207.4,1076,0
1160.2,1076,0
1143.6,1076,0
1134.8,911,0
1067.4,961,0
1020,961,0
997,1534,0
1088.6,1408,0
1155,1157,0
1204.2,1273,0
1266.6,1273,0
1329,1187,0
1259.6,1187,0
1215.4,1304,0
1244.8,1226,0
1235.4,1226,0
1226,1081,0
1204.8,1081,0
1183.6,1454,0
1213.6,1454,0
1259.2,1252,0
1264.4,1325,0
1313.2,1320,0
1361,1235,0
1317.2,1245,0
1275.4,1245,0
1274,903,0
1189.6,1096,0
1144.8,1357,0
1169.2,1357,0
1191.6,1204,0
1183.4,1329,0
1268.6,1329,0
1315.2,1097,0
1263.2,1193,0
1230.4,1255,0
1240.6,1255,0
1225.8,960,0
1152,960,0
1124.6,1124,0
1110.8,1489,0
1157.6,1177,0
1142,1139,0
1177.8,1139,0
1213.6,1139,0
1216.6,1315,0
1181.8,1315,0
1209.4,1245,0
1230.6,1245,0
1251.8,1336,0
1291.2,1184,0
1265,1184,0
1238.8,1279,0
1245.6,1279,0
1252.4,1176,0
1220.4,1176,0
1218.8,1176,0
1217.2,1370,0
1235.4,1503,0
1280.2,1374,0
1319.8,922,0
1269,922,0
1218.2,1200,0
1184.2,1516,0
1186.8,1187,0
1149.4,1196,0
1204.2,1178,0
1255.4,1112,0
1237.8,1205,0
1175.6,820,0
1102.2,820,0
1027,869,0
965.2,869,0
916.6,1576,0
990.8,1197,0
1066.2,1197,0
1141.6,1227,0
1213.2,1241,0
1287.6,1241,0
1220.6,1241,0
1229.4,1181,0
1226.2,1051,0
1191,1002,0
1143.2,1002,0
1095.4,1411,0
1129.4,1221,0
1137.4,1157,0
1158.6,1263,0
1210.8,1263,0
1263,1042,0
1189.2,1042,0
1153.4,1172,0
1156.4,1199,0
1143.6,1319,0
1154.8,984,0
1143.2,956,0
1126,1336,0
1158.8,1587,0
1236.4,1220,0
1216.6,1069,0
1233.6,1225,0
1287.4,1198,0
1259.8,1198,0
1182,1180,0
1174,938,0
1147.8,1073,0
1117.4,1457,0
1169.2,1457,0
1221,1015,0
1188,1102,0
1220.8,1012,0
1208.6,1051,0
1127.4,1155,0
1067,1350,0
1134,1039,0
1121.4,878,0
1094.6,1588,0
1202,1588,0
1288.6,1252,0
1269,1275,0
1316.2,1152,0
1371,1205,0
1294.4,1229,0
1222.6,1229,0
1218,1341,0
1231.2,1031,0
1207,1031,0
1172.2,1167,0
1159.8,1204,0
1154.8,1027,0
1092,1111,0
1108,1216,0
1145,1090,0
1129.6,1074,0
1103.6,1163,0
1130.8,1295,0
1167.6,1434,0
1211.2,1234,0
1240,1234,0
1272,1234,0
1286.2,1533,0
1333.8,1310,0
1309,1055,0
1273.2,1105,0
1247.4,1303,0
1261.2,1340,0
1222.6,1340,0
1228.6,1273,0
1272.2,957,0
1242.6,1023,0
1186.6,1344,0
1187.4,1482,0
1215.8,1025,0
1166.2,1238,0
1222.4,1230,0
1263.8,1219,0
1238.8,1219,0
1186.2,1219,0
1225,966,0
1170.6,1132,0
1151,1132,0
1133.6,1396,0
1169,983,0
1121.8,1088,0
1146.2,1181,0
1156,1174,0
1164.4,1274,0
1140,1183,0
1180,1294,0
1221.2,1277,0
1240.4,896,0
1184.8,906,0
1111.2,906,0
1055.8,1248,0
1046.6,1248,0
1040.8,980,0
1057.6,1106,0
1097.6,1106,0
1137.6,911,0
1070.2,1104,0
1041.4,1040,0
1053.4,1040,0
1040.2,1014,0
1021.8,1157,0
1071,1448,0
1139.8,1448,0
1221.4,1202,0
1253.8,1202,0
1291.4,1233,0
1306.6,1160,0
1249,1160,0
1191.4,1319,0
1214.8,1319,0
1238.2,1111,0
1213.8,1111,0
1204,1386,0
1249.2,1386,0
1262.6,1107,0
1220.2,1123,0
1222.6,1145,0
1229.4,1145,0
1181.2,1135,0
1131,1108,0
1131.2,1283,0
1163.2,916,0
1117.4,981,0
1084.6,1314,0
1120.4,995,0
1097.8,1010,0
1043.2,1116,0
1083.2,1197,0
1126.4,1239,0
1111.4,1127,0
1137.8,1191,0
1174,994,0
1149.6,1239,0
1158,1435,0
1197.2,1179,0
1207.6,983,0
1166,983,0
1163.8,1101,0
1136.2,1146,0
1078.4,1084,0
1059.4,1183,0
1099.4,1183,0
1139.4,954,0
1110,954,0
1071.6,1324,0
1119.6,1073,0
1097.6,1073,0
1075.6,952,0
1075.2,971,0
1078.6,971,0
1008,1054,0
1004.2,853,0
960.2,805,0
930.8,1023,0
941.2,1394,0
1025.8,1124,0
1039.8,992,0
1067.6,1010,0
1108.6,1010,0
1106,994,0
1026,1163,0
1033.8,1085,0
1052.4,1152,0
1080.8,874,0
1053.6,874,0
1029.6,874,0
971.8,874,0
929.6,1054,0
910,853,0
905.8,853,0
901.6,853,0
897.4,989,0
920.4,1247,0
959,1247,0
1037.8,622,0
991.6,657,0
952.4,1097,0
974,1176,0
959.8,1055,0
921.4,1015,0
1000,938,0
1056.2,938,0
1024.4,938,0
976.8,1085,0
982.8,1002,0
980.2,1055,0
1003.6,1252,0
1066.4,1252,0
1129.2,808,0
1073.8,1017,0
1076.8,1070,0
1079.8,1008,0
1031,1008,0
982.2,1008,0
1022.2,1008,0
1020.4,789,0
964.2,601,0
882.8,928,0
866.8,1479,0
961,928,0
945,928,0
972.8,1092,0
1071,936,0
1072.6,936,0
964,1133,0
1005,1231,0
1065.6,1231,0
1093.4,798,0
1065.8,1124,0
1103.4,1124,0
1101.6,1059,0
1067.2,1104,0
1041.8,1104,0
1103,939,0
1066,939,0
1029,1097,0
1036.6,1097,0
1035.2,1097,0
1033.8,641,0
974.2,641,0
914.6,803,0
855.8,1269,0
890.2,905,0
851.8,984,0
920.4,1117,0
1015.6,1103,0
1075.6,1103,0
1042.4,1052,0
1071.8,1093,0
1093.6,950,0
1060.2,738,0
987.2,1178,0
1002.2,952,0
982.2,952,0
954,1085,0
981,1085,0
1050.4,1190,0
1052.8,1274,0
1117.2,1061,0
1139,1061,0
1134.2,1061,0
1129.4,977,0
1086.8,1308,0
1093.6,1129,0
1107.2,1054,0
1105.8,876,0
1068.8,876,0
1048.6,1051,0
997.2,1054,0
982.2,650,0
901.4,909,0
908,1115,0
955.8,1115,0
968.6,1084,0
974.6,950,0
1034.6,924,0
1037.6,1090,0
1032.6,1198,0
1049.2,1198,0
1072,886,0
1059.2,886,0
1051.6,912,0
1016,1016,0
979.6,888,0
917.6,888,0
918,967,0
934.2,1000,0
951.8,1173,0
983.2,1173,0
1040.2,1173,0
1097.2,1173,0
1138.4,1173,0
1173,723,0
1083,723,0
993,914,0
941.2,914,0
889.4,956,0
846,1089,0
919.2,1163,0
1007.2,913,0
1007,586,0
941.4,786,0
907.4,1050,0
899.6,840,0
835,840,0
820.4,1183,0
939.8,1183,0
1019.2,1198,0
1048.8,1075,0
1095.8,1164,0
1160.6,976,0
1119.2,678,0
1018.2,745,0
927.6,1167,0
946,779,0
869,928,0
859.4,904,0
904.6,907,0
937,971,0
897.8,971,0
936.2,971,0
944.8,971,0
958.2,878,0
952.4,1280,0
1014.2,902,0
1000.4,954,0
997,1023,0
1007.4,1023,0
1036.4,1023,0
985,1023,0
1009.2,1002,0
1018.8,787,0
971.6,787,0
924.4,787,0
877.2,1332,0
939,823,0
903.2,1011,0
948,1011,0
992.8,1028,0
1041,944,0
963.4,1039,0
1006.6,1099,0
1024.2,773,0
976.6,773,0
925.6,920,0
920.8,1176,0
948.2,1062,0
940.8,1035,0
993.2,1095,0
1057.6,1011,0
1075.8,1025,0
1045.6,1025,0
1038.2,892,0
1009.6,892,0
969,812,0
929.2,812,0
886.6,1192,0
920,893,0
920.2,918,0
925.4,988,0
960.6,988,0
995.8,1029,0
963.2,1029,0
990.4,1029,0
1012.6,535,0
922,535,0
831.4,535,0
732.6,1222,0
771.2,949,0
755.2,894,0
827,1173,0
954.6,1182,0
1084,938,0
1027.2,938,0
1025,994,0
1045,994,0
1009.2,1019,0
976.6,1040,0
997,724,0
954.2,669,0
889.2,669,0
824.2,1418,0
904,1236,0
943.2,1236,0
1045.6,1047,0
1121.2,968,0
1181,889,0
1075.2,881,0
1004.2,881,0
933.2,1023,0
928.4,659,0
866.6,659,0
820.6,910,0
826.4,1270,0
904.2,957,0
891,957,0
950.6,951,0
1009,1030,0
1033,1030,0
985,1030,0
999.6,1071,0
1022.4,1071,0
1046.4,659,0
972.2,753,0
916.8,1255,0
961.8,1255,0
998.6,770,0
938.4,832,0
973,840,0
990.4,963,0
932,920,0
865,920,0
895,1049,0
938.4,1049,0
980.2,797,0
947,1216,0
1006.2,1363,0
1094.8,992,0
1083.4,1056,0
1084.8,963,0
1118,799,0
1034.6,738,0
909.6,992,0
